V1,PAS_ID,pred_narrow,pred,usage,sig,change
11192,chr5:90459975:-,0.07992308,0.18894714,Decreased,no,longer
11197,chr11:33141431:-,0.6753586,0.759975,Decreased,no,longer
11200,chr17:81000132:+,0.0037060557,0.0066967346,Decreased,no,longer
11206,chr11:33073562:+,0.072846934,0.10986051,Decreased,no,longer
11212,chr10:131968363:-,0.35334924,0.41768697,Decreased,no,longer
11216,chr8:42552978:+,0.40085217,0.57532084,Decreased,no,longer
11221,chr19:58069062:+,0.024489913,0.10644513,Decreased,no,longer
11226,chr15:84616610:+,0.46019018,0.4739311,Decreased,no,longer
11228,chr12:122207536:+,0.15682289,0.16060185,Decreased,no,longer
11231,chr19:39531540:-,0.31901228,0.39312565,Decreased,no,longer
11234,chr2:85053770:+,0.11245488,0.86937594,Decreased,no,longer
11241,chr11:63574805:-,0.12925416,0.16798472,Decreased,no,longer
11263,chrX:13665406:+,0.33385748,0.39830706,Decreased,no,longer
11267,chr12:132727132:-,0.12858324,0.14294517,Decreased,no,longer
11279,chr5:55626411:-,0.07780032,0.16904724,Decreased,no,longer
11282,chr15:84643147:-,0.051082436,0.16831078,Decreased,no,longer
11288,chr8:61499853:+,0.3128216,0.37634385,Decreased,no,longer
11292,chrX:20154822:-,0.054195583,0.098993085,Decreased,no,longer
11304,chr12:79589790:-,0.374514,0.6349011,Decreased,no,longer
11307,chr3:48984170:+,0.23577248,0.25334015,Decreased,no,longer
11310,chr18:57363391:+,0.5394831,0.5707188,Decreased,no,longer
11313,chr2:153477649:-,0.09627338,0.12954721,Decreased,no,longer
11320,chr1:58781491:-,0.54751384,0.5890215,Decreased,no,longer
11322,chr10:51697251:-,0.4278192,0.50551957,Decreased,no,longer
11326,chr1:230322712:-,0.00886157,0.019353893,Decreased,no,longer
11329,chr22:17111787:+,0.17631033,0.18774429,Decreased,no,longer
11333,chr12:7354962:-,0.37764093,0.42145082,Decreased,no,longer
11337,chr3:111135381:+,0.6164391,0.6335553,Decreased,no,longer
11342,chr20:328728:+,0.16478767,0.18049674,Decreased,no,longer
11348,chr5:137752617:-,0.7415614,0.746857,Decreased,no,longer
11359,chr5:115913986:+,0.19679345,0.5351503,Decreased,no,longer
11363,chr17:75320012:-,0.29239076,0.315677,Decreased,no,longer
11369,chr12:93409357:-,0.5768889,0.5957189,Decreased,no,longer
11374,chr3:158605395:+,0.67069244,0.69991946,Decreased,no,longer
11378,chr1:148993879:+,0.79716647,0.8061127,Decreased,no,longer
11383,chr2:130766405:+,0.014037378,0.036917932,Decreased,no,longer
11388,chr4:17880666:-,0.0052973074,0.98289996,Decreased,no,longer
11392,chr4:1093308:-,0.5404763,0.57902086,Decreased,no,longer
11398,chr13:83878243:-,0.27153924,0.27919683,Decreased,no,longer
11410,chr1:9850109:-,0.013758141,0.10334251,Decreased,no,longer
11414,chr3:94126688:+,0.14147702,0.18736678,Decreased,no,longer
11422,chr15:74900966:-,0.092522465,0.10136955,Decreased,no,longer
11435,chrX:135425755:+,0.029926792,0.045916416,Decreased,no,longer
11439,chr17:8227817:-,0.0020619861,0.0051682484,Decreased,no,longer
11441,chr4:6707745:-,0.15380894,0.8245072,Decreased,no,longer
11444,chr4:6642449:+,0.0054369755,0.04803266,Decreased,no,longer
11447,chr3:88157963:+,0.3065928,0.37552968,Decreased,no,longer
11452,chr17:8173928:-,0.14367892,0.31194937,Decreased,no,longer
11455,chr17:8120979:-,0.07156393,0.5933521,Decreased,no,longer
11459,chr15:74632508:-,0.0018292202,0.008767461,Decreased,no,longer
11460,chr3:44359796:+,0.7826164,0.8114142,Decreased,no,longer
11462,chr11:76390129:+,0.33992663,0.38551444,Decreased,no,longer
11469,chr11:66296662:+,0.063465424,0.09175537,Decreased,no,longer
11473,chr12:112509474:+,0.25120547,0.37597704,Decreased,no,longer
11475,chr17:6121300:+,0.026810162,0.029889803,Decreased,no,longer
11479,chr14:105395205:+,0.078369014,0.08581553,Decreased,no,longer
11490,chr7:127580628:-,0.15713112,0.25769275,Decreased,no,longer
11491,chr16:88535164:+,0.039907336,0.04755361,Decreased,no,longer
11494,chr7:126438652:-,0.16398309,0.7172732,Decreased,no,longer
11506,chr14:23098488:+,0.21760648,0.23893711,Decreased,no,longer
11518,chr16:30399971:+,0.17696469,0.18269856,Decreased,no,longer
11520,chr1:28577759:+,0.023210146,0.03983484,Decreased,no,longer
11522,chr5:467292:+,0.091983944,0.10297099,Decreased,no,longer
11531,chr8:492287:-,0.047375407,0.057350077,Decreased,no,longer
11549,chr2:46905236:-,0.06696338,0.20289354,Decreased,no,longer
11560,chr13:35474206:-,0.7928298,0.81668913,Decreased,no,longer
11562,chr8:90623545:-,0.4708914,0.7292593,Decreased,no,longer
11566,chr11:93147685:-,0.4076298,0.47321478,Decreased,no,longer
11569,chr6:3267780:+,0.289343,0.35961458,Decreased,no,longer
11572,chr19:34957472:-,0.04525724,0.058495734,Decreased,no,longer
11577,chrX:103253586:-,0.053822547,0.061595775,Decreased,no,longer
11585,chr19:36391960:-,0.5322105,0.54605055,Decreased,no,longer
11595,chr9:137835739:+,0.488035,0.65132344,Decreased,no,longer
11599,chr11:120330633:+,0.13648283,0.18340449,Decreased,no,longer
11602,chr6:26636290:-,0.591673,0.6073437,Decreased,no,longer
11618,chr6:151364819:-,0.6143384,0.63095367,Decreased,no,longer
11621,chr17:57839545:-,0.12602842,0.3055485,Decreased,no,longer
11626,chrX:68533726:+,0.21224251,0.35987514,Decreased,no,longer
11645,chr11:73872769:-,0.06399538,0.32994515,Decreased,no,longer
11646,chr16:58406036:+,0.56349653,0.5913705,Decreased,no,longer
11650,chr4:24808191:-,0.28302658,0.29194516,Decreased,no,longer
11651,chr15:88478262:+,0.17832235,0.20112868,Decreased,no,longer
11672,chr10:73250741:-,0.095746234,0.11178257,Decreased,no,longer
11676,chr8:117799366:-,0.5446877,0.68918395,Decreased,no,longer
11684,chrX:15826068:-,0.54023385,0.56017965,Decreased,no,longer
11692,chr8:1782741:+,0.21828781,0.44952208,Decreased,no,longer
11694,chr20:53489628:+,0.56195337,0.6293744,Decreased,no,longer
11698,chr17:76083576:-,0.0015423017,0.0034230412,Decreased,no,longer
11703,chr14:95544604:+,0.14433573,0.21808125,Decreased,no,longer
11706,chrX:55145897:-,0.314568,0.32025495,Decreased,no,longer
11711,chr17:76679570:-,0.6385884,0.7334252,Decreased,no,longer
11721,chr3:18347942:-,0.21326265,0.2625075,Decreased,no,longer
11722,chr3:42225124:+,0.61227316,0.6176281,Decreased,no,longer
11734,chr15:23685942:-,0.06965119,0.08314794,Decreased,no,longer
11736,chr15:60347326:-,0.30824387,0.33246005,Decreased,no,longer
11750,chr21:45512566:+,0.24483617,0.2506439,Decreased,no,longer
11760,chrX:103332062:+,0.34569612,0.4607289,Decreased,no,longer
11762,chr22:29300335:+,0.6994695,0.7107014,Decreased,no,longer
11764,chr6:26546501:+,0.35400057,0.35858962,Decreased,no,longer
11766,chr3:32773712:+,0.21694693,0.23350875,Decreased,no,longer
11770,chr11:115176404:-,0.16716214,0.45766973,Decreased,no,longer
11774,chr11:1010918:+,0.06344575,0.06804107,Decreased,no,longer
11784,chr6:109156796:+,0.5876082,0.68023336,Decreased,no,longer
11789,chr1:202880825:-,0.010174854,0.024937408,Decreased,no,longer
11792,chr11:22624164:-,0.30953157,0.31909087,Decreased,no,longer
11796,chr1:86862721:-,0.7956923,0.8918446,Decreased,no,longer
11797,chr8:143652373:+,0.30643475,0.42427653,Decreased,no,longer
11800,chr1:37760285:-,0.053117428,0.05750824,Decreased,no,longer
11802,chr11:96393560:+,0.28310126,0.55978036,Decreased,no,longer
11806,chr12:132078907:+,0.6685416,0.6864656,Decreased,no,longer
11809,chr15:82041841:-,0.10457532,0.9401768,Decreased,no,longer
11811,chr2:98600478:-,0.12747137,0.14967608,Decreased,no,longer
11819,chr22:29053987:+,0.4109931,0.4603326,Decreased,no,longer
11821,chr22:20065925:+,0.054752067,0.06264855,Decreased,no,longer
11827,chr11:132418183:-,0.40374514,0.48942533,Decreased,no,longer
11829,chr1:25361141:+,0.46316957,0.47918332,Decreased,no,longer
11856,chr17:42797865:-,0.004285081,0.012199844,Decreased,no,longer
11865,chrX:54173839:-,0.31597942,0.45590886,Decreased,no,longer
11873,chrX:53079571:+,0.09294567,0.11906568,Decreased,no,longer
11878,chr12:123466389:+,0.34866145,0.36008883,Decreased,no,longer
11884,chr12:51189184:-,0.05653319,0.07821642,Decreased,no,longer
11886,chr15:101641924:-,0.19305214,0.748619,Decreased,no,longer
11902,chr17:42679406:-,0.047393855,0.057117406,Decreased,no,longer
11906,chr6:169657762:-,0.49826172,0.50702417,Decreased,no,longer
11914,chr15:90930919:-,0.11164075,0.13538125,Decreased,no,longer
11915,chr16:75172087:+,0.17759635,0.7903566,Decreased,no,longer
11917,chr12:64448680:+,0.6899664,0.7051425,Decreased,no,longer
11919,chr1:66374280:+,0.13344537,0.5157094,Decreased,no,longer
11921,chr16:11679080:+,0.097961254,0.62107575,Decreased,no,longer
11926,chr22:31439547:-,0.095826626,0.120547384,Decreased,no,longer
11929,chr12:94971335:-,0.732688,0.7499956,Decreased,no,longer
11932,chr18:48027331:-,0.013280399,0.94600356,Decreased,no,longer
11934,chr16:8795453:-,0.14945303,0.2106775,Decreased,no,longer
11935,chr7:155777827:+,0.33000216,0.34981078,Decreased,no,longer
11938,chrX:101655285:-,0.6816181,0.78675467,Decreased,no,longer
11948,chr22:42086114:-,0.1787641,0.19244438,Decreased,no,longer
11963,chr20:3109611:-,0.07770094,0.08456054,Decreased,no,longer
11976,chr1:50441275:-,0.16312788,0.22518829,Decreased,no,longer
11980,chr15:29268150:-,0.8556537,0.8577427,Decreased,no,longer
11994,chr12:132137769:-,0.11530489,0.12950984,Decreased,no,longer
11997,chr8:143833951:-,0.17895135,0.28232434,Decreased,no,longer
12006,chr17:76270705:+,0.0032605715,0.03954886,Decreased,no,longer
12009,chr12:123759888:+,0.07117026,0.08438723,Decreased,no,longer
12012,chr17:35100424:-,0.054259952,0.080714844,Decreased,no,longer
12022,chrX:155123075:+,0.31346202,0.33370435,Decreased,no,longer
12028,chr10:52062863:+,0.7134224,0.7335466,Decreased,no,longer
12035,chr1:164847071:+,0.05948053,0.6806753,Decreased,no,longer
12041,chr15:48825410:-,0.4939824,0.51838416,Decreased,no,longer
12048,chr21:39296437:-,0.5644822,0.61441314,Decreased,no,longer
12054,chr11:62750964:-,0.18532303,0.20475896,Decreased,no,longer
12055,chr22:31434185:+,0.043692533,0.079226375,Decreased,no,longer
12061,chr17:4163906:-,0.272479,0.45060536,Decreased,no,longer
12071,chr15:78897229:+,0.44220003,0.515041,Decreased,no,longer
12075,chr4:2065912:+,0.084477514,0.09001858,Decreased,no,longer
12090,chr17:1935633:-,0.06699535,0.12047085,Decreased,no,longer
12095,chr3:197883369:+,0.3625128,0.4179123,Decreased,no,longer
12105,chr16:75108708:+,0.4746075,0.52886,Decreased,no,longer
12112,chr12:110719907:-,0.26912498,0.46359423,Decreased,no,longer
12118,chr1:42590288:+,0.6344649,0.6618663,Decreased,no,longer
12122,chrX:119588978:-,0.37717286,0.6962539,Decreased,no,longer
12125,chr3:160500766:-,0.07966323,0.12304357,Decreased,no,longer
12130,chr5:82276065:-,0.30709672,0.34214187,Decreased,no,longer
12131,chr14:51967412:+,0.14089964,0.18349212,Decreased,no,longer
12135,chr7:155308592:+,0.0503918,0.076124765,Decreased,no,longer
12148,chr7:129832794:-,0.39036873,0.48687196,Decreased,no,longer
12151,chr6:149594968:-,0.23038961,0.6852016,Decreased,no,longer
12154,chr12:49837863:-,0.06902952,0.2501579,Decreased,no,longer
12155,chr22:23315949:+,0.03620727,0.06786189,Decreased,no,longer
12159,chr18:35244098:+,0.07792638,0.19669087,Decreased,no,longer
12163,chr17:45150649:+,0.58611274,0.5982952,Decreased,no,longer
12167,chr12:76852390:+,0.4044297,0.5359757,Decreased,no,longer
12183,chr1:44636491:+,0.028280942,0.03717428,Decreased,no,longer
12186,chr10:116883094:-,0.26423937,0.36553365,Decreased,no,longer
12190,chr6:116250003:-,0.07312269,0.8874015,Decreased,no,longer
12195,chr7:77779658:+,0.5856017,0.68207884,Decreased,no,longer
12203,chr2:231712886:+,0.3974102,0.8191655,Decreased,no,longer
12210,chr16:8893492:-,0.27738494,0.33809233,Decreased,no,longer
12215,chr9:137366145:-,0.53704005,0.54138625,Decreased,no,longer
12217,chr17:414576:+,0.015822612,0.022136353,Decreased,no,longer
12220,chr6:28244647:-,0.40437624,0.4330586,Decreased,no,longer
12244,chr8:144463820:-,0.12472901,0.12858646,Decreased,no,longer
12249,chr12:123472203:-,0.037286695,0.096114114,Decreased,no,longer
12251,chr11:63760488:-,0.08531566,0.13044922,Decreased,no,longer
12270,chr9:129176661:-,0.76457995,0.79921615,Decreased,no,longer
12275,chr2:240564013:+,0.15300801,0.16759753,Decreased,no,longer
12281,chr9:137217008:+,0.009158586,0.014958119,Decreased,no,longer
12288,chrX:129804938:-,0.24593051,0.26167864,Decreased,no,longer
12291,chr5:61158767:-,0.1897494,0.31171986,Decreased,no,longer
12292,chr7:49912542:+,0.3876538,0.42331448,Decreased,no,longer
12297,chr17:11380458:+,0.19132985,0.3293443,Decreased,no,longer
12302,chr16:3581184:-,0.043654267,0.12274885,Decreased,no,longer
12304,chr3:40462367:+,0.29718375,0.3025157,Decreased,no,longer
12311,chr1:166069885:-,0.019075377,0.023927202,Decreased,no,longer
12313,chr17:40130294:+,0.3725246,0.37630442,Decreased,no,longer
12333,chr12:45906540:+,0.66261584,0.70996714,Decreased,no,longer
12336,chr16:70572297:+,0.054250233,0.07163237,Decreased,no,longer
12343,chr15:67526639:+,0.6523073,0.7354247,Decreased,no,longer
12347,chr6:116276726:-,0.18760583,0.48254323,Decreased,no,longer
12358,chrX:51745927:+,0.42470095,0.5054669,Decreased,no,longer
12375,chr10:123055136:+,0.2075759,0.3441303,Decreased,no,longer
12377,chr2:11581271:+,0.08457433,0.08877933,Decreased,no,longer
12380,chr19:52292715:+,0.6533018,0.68498516,Decreased,no,longer
12386,chr6:30724576:+,0.38633975,0.39916176,Decreased,no,longer
12404,chr6:44829718:-,0.42824745,0.45179078,Decreased,no,longer
12408,chrX:71171199:+,0.17749862,0.25359365,Decreased,no,longer
12410,chr1:207340765:+,0.7429194,0.74622506,Decreased,no,longer
12414,chr9:132242832:+,0.116975,0.12603821,Decreased,no,longer
12417,chr9:134158683:+,0.06151191,0.083114065,Decreased,no,longer
12419,chr7:99013240:+,0.73716563,0.7737138,Decreased,no,longer
12423,chrX:51490296:-,0.5218323,0.53862333,Decreased,no,longer
12426,chr20:50584568:+,0.6260181,0.64288485,Decreased,no,longer
12437,chr3:150460115:+,0.38030076,0.40237367,Decreased,no,longer
12447,chr7:149431502:-,0.11200284,0.12054214,Decreased,no,longer
12455,chr2:152656291:-,0.06523917,0.55753964,Decreased,no,longer
12459,chrX:103609926:+,0.3256057,0.75359046,Decreased,no,longer
12465,chr12:110375475:-,0.44614428,0.467451,Decreased,no,longer
12472,chr15:90921201:+,0.064602435,0.08362456,Decreased,no,longer
12476,chr6:75916612:+,0.15789483,0.205228,Decreased,no,longer
12481,chr18:55223454:-,0.6616911,0.6868458,Decreased,no,longer
12490,chr11:119023665:+,0.43853664,0.47133768,Decreased,no,longer
12495,chr5:180847614:-,0.29917994,0.31681824,Decreased,no,longer
12502,chr19:21195737:+,0.25760227,0.26854867,Decreased,no,longer
12504,chr17:31375737:+,0.2443198,0.48524773,Decreased,no,longer
12507,chr7:65954818:+,0.18898416,0.21916673,Decreased,no,longer
12513,chr9:87708410:+,0.42967418,0.45098233,Decreased,no,longer
12515,chr5:151269238:+,0.34605142,0.35020497,Decreased,no,longer
12518,chr3:108047079:-,0.68094873,0.6918418,Decreased,no,longer
12523,chr14:30894050:-,0.5957262,0.61131644,Decreased,no,longer
12527,chr19:56552602:+,0.2464218,0.26049137,Decreased,no,longer
12533,chr11:120489032:+,0.55010664,0.5886732,Decreased,no,longer
12536,chr7:121350009:-,0.6099122,0.6230328,Decreased,no,longer
12541,chrX:135094986:-,0.02328689,0.42932075,Decreased,no,longer
12542,chr16:21655935:+,0.72608924,0.73556846,Decreased,no,longer
12546,chr19:56581687:+,0.55586445,0.5949526,Decreased,no,longer
12557,chr6:28277531:+,0.25247583,0.26160422,Decreased,no,longer
12562,chr22:25193099:+,0.032705512,0.05803135,Decreased,no,longer
12566,chr14:102050791:+,0.1591203,0.1683249,Decreased,no,longer
12578,chr19:57469663:-,0.07300038,0.63272053,Decreased,no,longer
12584,chr16:30578460:-,0.09592365,0.54365027,Decreased,no,longer
12587,chr17:67340777:-,0.19379373,0.22126552,Decreased,no,longer
12595,chr8:23432353:-,0.06765026,0.12118637,Decreased,no,longer
12598,chr1:26162627:+,0.10545226,0.116484925,Decreased,no,longer
12605,chr1:15662029:+,0.15701854,0.19947293,Decreased,no,longer
12613,chr14:22878080:+,0.17474547,0.17941955,Decreased,no,longer
12617,chr7:99564703:+,0.1779346,0.3016256,Decreased,no,longer
12630,chr4:3240657:+,0.10971445,0.11877458,Decreased,no,longer
12637,chr7:497731:-,0.35745597,0.3764669,Decreased,no,longer
12642,chr15:52381547:-,0.73750806,0.74538445,Decreased,no,longer
12644,chr18:62045345:-,0.47588962,0.48941275,Decreased,no,longer
12650,chr5:37107274:-,0.15689744,0.60304385,Decreased,no,longer
12669,chr16:1781235:+,0.014757614,0.044103183,Decreased,no,longer
12675,chr19:40069383:-,0.099807024,0.11517688,Decreased,no,longer
12681,chr20:49890394:+,0.35896856,0.38146013,Decreased,no,longer
12696,chr2:16550140:-,0.46135446,0.47698766,Decreased,no,longer
12701,chr4:99072158:-,0.76207864,0.77089334,Decreased,no,longer
12710,chr5:141640982:-,0.021394491,0.059581004,Decreased,no,longer
12715,chr1:167790153:+,0.2451801,0.25851062,Decreased,no,longer
12728,chr12:43788086:+,0.5182466,0.6009049,Decreased,no,longer
12732,chr12:93502655:+,0.13961808,0.24284315,Decreased,no,longer
12740,chr12:133059599:+,0.63266057,0.6535503,Decreased,no,longer
12750,chr18:5289810:-,0.42255062,0.45920265,Decreased,no,longer
12754,chr2:190204909:-,0.473338,0.5559729,Decreased,no,longer
12756,chr1:66987664:+,0.656025,0.6704364,Decreased,no,longer
12759,chr1:117525351:+,0.67556965,0.706321,Decreased,no,longer
12765,chr11:22822914:-,0.12625003,0.19110045,Decreased,no,longer
12773,chr20:46499965:-,0.54137087,0.54929405,Decreased,no,longer
12774,chr1:43451159:+,0.009679675,0.013704556,Decreased,no,longer
12778,chr14:74905643:-,0.14881718,0.15325063,Decreased,no,longer
12781,chr1:181801583:+,0.39515102,0.43734515,Decreased,no,longer
12784,chr17:63819244:+,0.1130634,0.54726726,Decreased,no,longer
12788,chr10:71363383:+,0.20980269,0.24409935,Decreased,no,longer
12796,chr19:12347489:-,0.1751744,0.18625462,Decreased,no,longer
12811,chr2:69325274:-,0.12894426,0.1504064,Decreased,no,longer
12813,chr11:76142650:+,0.453519,0.46194524,Decreased,no,longer
12832,chr19:52321720:+,0.124805056,0.18755718,Decreased,no,longer
12838,chr4:163519560:+,0.24418704,0.30119,Decreased,no,longer
12846,chr19:11619136:+,0.12650236,0.16158083,Decreased,no,longer
12851,chr14:54941175:-,0.3664273,0.43724,Decreased,no,longer
12859,chr3:131386085:+,0.17779736,0.17935903,Decreased,no,longer
12869,chr1:204554200:+,0.017355023,0.02733871,Decreased,no,longer
12875,chr6:36924554:+,0.078346014,0.1483541,Decreased,no,longer
12881,chr15:30928406:+,0.44601777,0.4729956,Decreased,no,longer
12884,chrY:20592628:+,0.25334057,0.3052148,Decreased,no,longer
12886,chr1:201876960:+,0.17854804,0.20919392,Decreased,no,longer
12890,chr1:156292693:-,0.037611295,0.039718743,Decreased,no,longer
12898,chr7:99030307:-,0.093662694,0.10711071,Decreased,no,longer
12902,chr1:183935836:-,0.33669853,0.35574305,Decreased,no,longer
12908,chr8:17229230:-,0.6971922,0.7058151,Decreased,no,longer
12912,chr1:113125201:+,0.47167268,0.5784714,Decreased,no,longer
12914,chr14:20477087:+,0.40352598,0.40831524,Decreased,no,longer
12916,chr10:119792201:+,0.66426814,0.6831076,Decreased,no,longer
12925,chr3:193695054:+,0.09807717,0.32994628,Decreased,no,longer
12943,chr10:119455618:+,0.019123381,0.27030057,Decreased,no,longer
12946,chr10:7284172:-,0.45274436,0.461011,Decreased,no,longer
12950,chr1:107059030:+,0.28041273,0.3330598,Decreased,no,longer
12955,chr7:116919258:+,0.2617202,0.3314144,Decreased,no,longer
12958,chrX:102752439:+,0.51234627,0.5379391,Decreased,no,longer
12960,chr17:63695402:+,0.044511687,0.052746873,Decreased,no,longer
12965,chr9:128822066:-,0.074656256,0.08160218,Decreased,no,longer
12966,chr3:108694032:+,0.52029157,0.6112843,Decreased,no,longer
12971,chrX:102658454:+,0.38668543,0.43491605,Decreased,no,longer
12978,chr10:69016684:+,0.25374663,0.3546084,Decreased,no,longer
12982,chr14:104715325:+,0.0828375,0.095462605,Decreased,no,longer
12985,chr1:245087837:+,0.17378236,0.2749296,Decreased,no,longer
