V1,PAS_ID,original_PAS_pred_narrow,original_PAS_pred,usage,sig
11804,chr9:5919022:-,0.12965745,0.16688457,Decreased,yes
11807,chr12:132080457:+,0.37487006,0.4341743,Increased,yes
11808,chr15:82041778:-,0.8571034,0.9401746,Increased,yes
11810,chr2:98599396:-,0.5124023,0.57413137,Increased,yes
11813,chr1:38024819:+,0.4656587,0.5110899,Decreased,yes
11814,chr21:45809201:+,0.11861311,0.31523106,Increased,yes
11818,chr14:99409805:-,0.50916076,0.6179029,Decreased,yes
11820,chr22:29057487:+,0.45965636,0.70028824,Increased,yes
11822,chr22:20067954:+,0.4033151,0.43739846,Increased,yes
11824,chr3:129305290:+,0.08905152,0.6562929,Decreased,yes
11826,chr11:132414982:-,0.3710592,0.381811,Increased,yes
11831,chr1:25362359:+,0.45595232,0.5050094,Increased,yes
11835,chr5:144479058:+,0.5140996,0.5805207,Decreased,yes
11839,chr8:93732774:-,0.29333666,0.40527695,Decreased,yes
11842,chr6:38171381:-,0.14591731,0.5917268,Decreased,yes
11847,chr19:23114272:+,0.6140729,0.62303996,Increased,yes
11852,chrY:13248385:-,0.08447835,0.34760004,Increased,yes
11853,chr3:19534972:+,0.06770769,0.0857054,Decreased,yes
11855,chr17:42797634:-,0.027420022,0.033078276,Increased,yes
11858,chr1:31910038:-,0.020856358,0.033677287,Decreased,yes
11860,chr11:9139503:-,0.36804128,0.42621464,Decreased,yes
11862,chr22:29770413:+,0.14455572,0.17014496,Decreased,yes
11863,chrX:54068325:-,0.7386989,0.7784208,Increased,yes
11866,chr1:205074956:+,0.02516722,0.031791124,Decreased,yes
11870,chr8:132129011:-,0.023597075,0.03127176,Decreased,yes
11872,chr4:53141117:-,0.3489642,0.43061835,Increased,yes
11874,chrX:53080612:+,0.44000143,0.4662461,Increased,yes
11876,chr3:195516248:-,0.8077175,0.8178575,Decreased,yes
11879,chr12:123472361:+,0.33096614,0.36676916,Increased,yes
11882,chr13:67201015:-,0.781447,0.8062314,Increased,yes
11883,chr12:51186936:-,0.5815535,0.58306795,Increased,yes
11885,chr15:101641850:-,0.6628207,0.75921714,Increased,yes
11888,chr5:168661740:-,0.05432154,0.3195104,Increased,yes
11893,chr5:107378117:-,0.38659796,0.55004877,Decreased,yes
11896,chrX:20007108:-,0.2338524,0.2907881,Decreased,yes
11898,chr3:169767232:-,0.016695622,0.033553056,Decreased,yes
11900,chr22:38213742:-,0.20887332,0.21551216,Increased,yes
11901,chr17:42678892:-,0.18198548,0.5609933,Increased,yes
11904,chr6:169558328:-,0.14137167,0.15687504,Increased,yes
11910,chr6:98838965:+,0.35159773,0.3909222,Decreased,yes
11912,chr8:141432452:+,0.0711882,0.076293446,Decreased,yes
11913,chr15:90929969:-,0.12428856,0.12926374,Increased,yes
11916,chr16:75172232:+,0.7235193,0.7507637,Increased,yes
11918,chr12:64451123:+,0.6030562,0.62364537,Increased,yes
11920,chr1:66374573:+,0.4616463,0.5040079,Increased,yes
11922,chr16:11679144:+,0.35163218,0.5354615,Increased,yes
11923,chr17:8358820:-,0.061711725,0.1941294,Decreased,yes
11925,chr22:31439364:-,0.45960978,0.4683645,Increased,yes
11928,chr12:94969960:-,0.1878096,0.20702904,Increased,yes
11930,chr18:48026864:-,0.116206735,0.15380226,Increased,yes
11933,chr16:8793613:-,0.018922318,0.028482806,Increased,yes
11936,chr7:155781479:+,0.5164408,0.6034803,Increased,yes
11937,chrX:101655158:-,0.15507087,0.36984545,Increased,yes
11939,chr21:44805616:-,0.12425769,0.16189669,Decreased,yes
11944,chr2:24790264:-,0.22084299,0.23127759,Decreased,yes
11946,chr22:38579534:-,0.14700602,0.18894906,Decreased,yes
11947,chr22:42085527:-,0.30215836,0.33181694,Increased,yes
11949,chr4:7742827:+,0.34964657,0.3573822,Decreased,yes
11951,chr12:125030941:+,0.6027391,0.6150944,Increased,yes
11954,chr8:144314585:-,0.061556518,0.068925984,Decreased,yes
11956,chr3:77647510:+,0.4436096,0.81459594,Decreased,yes
11961,chr10:74122950:-,0.32247218,0.38839883,Decreased,yes
11962,chr20:3107573:-,0.49684232,0.5048303,Increased,yes
11967,chr12:99796685:-,0.9572859,0.95874834,Increased,yes
11968,chr4:1982719:-,0.2953265,0.2997254,Increased,yes
11973,chr1:37806004:+,0.15713409,0.17745256,Decreased,yes
11974,chr1:50437028:-,0.57197016,0.61402047,Increased,yes
11978,chr3:194689035:+,0.261373,0.33222434,Decreased,yes
11979,chr15:29264991:-,0.16109453,0.20067032,Increased,yes
11982,chr6:169706305:+,0.13706794,0.34346014,Decreased,yes
11985,chr5:140110296:+,0.677451,0.7779846,Increased,yes
11992,chr17:32053486:+,0.41705662,0.48647237,Increased,yes
11993,chr12:132136596:-,0.5915932,0.5983444,Increased,yes
11996,chr8:143833722:-,0.22897026,0.2836985,Increased,yes
12000,chr3:44441641:-,0.22136705,0.22529915,Increased,yes
12002,chrX:103357899:+,0.009985961,0.037521377,Decreased,yes
12004,chr22:20407680:+,0.40273392,0.43264407,Decreased,yes
12007,chr17:76270760:+,0.018379882,0.03169346,Increased,yes
12010,chr12:123761752:+,0.6323052,0.6385006,Increased,yes
12011,chr17:35092223:-,0.19109394,0.2754457,Increased,yes
12013,chr15:101653939:-,0.24929844,0.30375963,Decreased,yes
12016,chr11:62790398:+,0.0044248626,0.019062016,Decreased,yes
12017,chr4:89237665:-,0.40594932,0.45537767,Decreased,yes
12021,chr20:43550953:+,0.61298823,0.63438666,Decreased,yes
12023,chrX:155123328:+,0.1603396,0.17101647,Increased,yes
12025,chr15:91295418:+,0.3806127,0.44133127,Decreased,yes
12030,chr10:52298347:+,0.6660236,0.67854226,Increased,yes
12033,chr3:116187437:-,0.17176098,0.19937706,Increased,yes
12038,chr1:164886045:+,0.7777663,0.79426074,Increased,yes
12039,chr15:48820300:-,0.26481885,0.29148918,Increased,yes
12042,chr22:21622940:+,0.20689304,0.22187507,Decreased,yes
12047,chr21:39192420:-,0.28818408,0.34371358,Increased,yes
12050,chr12:55973315:-,0.6177908,0.62488025,Increased,yes
12052,chr22:32508024:-,0.18131575,0.24869469,Decreased,yes
12053,chr11:62748321:-,0.5461695,0.7651799,Increased,yes
12059,chr22:31446825:+,0.32395387,0.35518348,Increased,yes
12060,chr17:4163824:-,0.4215038,0.47603858,Increased,yes
12062,chr8:63210640:+,0.4061437,0.5184658,Decreased,yes
12066,chr8:143299485:+,0.1977933,0.2594307,Decreased,yes
12068,chr10:82891394:+,0.47127345,0.89101934,Increased,yes
12072,chr15:78897734:+,0.7043321,0.7133673,Increased,yes
12074,chr17:81904203:-,0.006821753,0.02153205,Decreased,yes
12076,chr4:2069088:+,0.2858427,0.2929819,Increased,yes
12077,chr1:224969831:+,0.6545058,0.65875477,Decreased,yes
12079,chr10:25025516:+,0.4285191,0.46547598,Decreased,yes
12083,chr15:44767826:+,0.36148837,0.5060721,Increased,yes
12084,chr13:113323426:+,0.23157127,0.2345435,Decreased,yes
12086,chr21:36034541:-,0.41781816,0.4221293,Decreased,yes
12089,chr17:1934678:-,0.29881248,0.43310454,Increased,yes
12091,chr8:62946814:+,0.5085026,0.52856076,Increased,yes
12093,chr13:109753838:-,0.7063037,0.7277871,Decreased,yes
12096,chr3:197885830:+,0.73660064,0.7433433,Increased,yes
12099,chr19:36544391:-,0.5840312,0.8716656,Decreased,yes
12100,chr1:145842197:+,0.3715076,0.37748748,Decreased,yes
12102,chr13:27623446:+,0.63152295,0.6406012,Decreased,yes
12106,chr16:75110711:+,0.22414926,0.24115536,Increased,yes
12108,chr1:220819654:+,0.33665547,0.40405646,Decreased,yes
12109,chr4:6717362:+,0.39533338,0.41514027,Decreased,yes
12111,chr12:110719811:-,0.62654215,0.63711494,Increased,yes
12113,chr19:2854027:+,0.19857594,0.39121574,Decreased,yes
12117,chrX:93671431:-,0.10915389,0.26332787,Decreased,yes
12120,chr1:42594132:+,0.532514,0.56971747,Increased,yes
12121,chrX:119588344:-,0.2845694,0.6313504,Increased,yes
12124,chr3:160500167:-,0.6092199,0.66117674,Increased,yes
12127,chr3:44735524:+,0.1476288,0.24450463,Decreased,yes
12129,chr5:82273321:-,0.22732222,0.2440321,Increased,yes
12132,chr14:51969794:+,0.44138628,0.44815317,Increased,yes
12134,chr7:82820479:-,0.45218635,0.4964519,Decreased,yes
12138,chr7:155310233:+,0.7561004,0.7595899,Increased,yes
12140,chr5:2755393:+,0.25829336,0.2897904,Increased,yes
12141,chr1:27329699:+,0.5255761,0.53443074,Increased,yes
12144,chr2:109542985:-,0.76932263,0.7813077,Increased,yes
12146,chr17:44396547:-,0.3217138,0.5584071,Decreased,yes
12147,chr7:129830736:-,0.49201015,0.50981766,Increased,yes
12150,chr6:149594876:-,0.7065248,0.72317964,Increased,yes
12152,chr12:49836043:-,0.80236185,0.8055301,Increased,yes
12156,chr22:23318033:+,0.1659742,0.16890301,Increased,yes
12158,chr19:51331692:-,0.20017114,0.2106384,Decreased,yes
12161,chr18:35258394:+,0.19257861,0.49592128,Increased,yes
12164,chr17:45152096:+,0.6981964,0.7033233,Increased,yes
12165,chr17:46024426:+,0.20362222,0.22784582,Decreased,yes
12168,chr12:76853694:+,0.5196463,0.7125856,Increased,yes
12171,chr3:185077514:-,0.30483913,0.34287074,Decreased,yes
12178,chr12:76049566:-,0.6887215,0.70778865,Decreased,yes
12179,chr10:4975081:+,0.38539818,0.5077477,Increased,yes
12181,chr19:29564482:+,0.12629586,0.5478191,Decreased,yes
12184,chr1:44651723:+,0.5403703,0.5526967,Increased,yes
12185,chr10:116881478:-,0.54681414,0.5762785,Increased,yes
12189,chr6:116249969:-,0.26857,0.96736217,Increased,yes
12193,chr2:179102518:-,0.7125796,0.814022,Decreased,yes
12198,chr7:77783021:+,0.7657812,0.7728271,Increased,yes
12200,chr15:41281883:+,0.6739362,0.6789887,Increased,yes
12202,chr11:17385855:-,0.2605867,0.26410154,Decreased,yes
12204,chr2:231713538:+,0.7236299,0.73041636,Increased,yes
12205,chr10:14849668:+,0.5262661,0.5455637,Decreased,yes
12209,chr16:8892775:-,0.38710257,0.39051056,Increased,yes
12212,chrX:55453284:+,0.31670722,0.3413057,Decreased,yes
12214,chr9:137306896:-,0.016574008,0.025380403,Increased,yes
12218,chr17:423727:+,0.2981215,0.32079542,Increased,yes
12219,chr6:28241704:-,0.41678756,0.5601382,Increased,yes
12221,chr1:932116:+,0.46586734,0.47363243,Decreased,yes
12224,chr5:142312983:-,0.0332506,0.046456754,Decreased,yes
12226,chrX:48828850:+,0.33647797,0.35769823,Increased,yes
12229,chr17:16437869:+,0.06558649,0.08157313,Decreased,yes
12232,chr9:89377236:-,0.20590732,0.23139389,Decreased,yes
12234,chr22:23738682:-,0.07645193,0.13308638,Decreased,yes
12236,chr1:40496206:+,0.060227454,0.31515333,Decreased,yes
12238,chr9:68781320:+,0.08076984,0.1599393,Decreased,yes
12241,chr8:144449583:-,0.051640794,0.06543416,Increased,yes
12246,chrX:56567867:+,0.4807171,0.53818554,Decreased,yes
12248,chr12:123471815:-,0.04313575,0.07475181,Increased,yes
12250,chr11:63759896:-,0.7700171,0.77907556,Increased,yes
12253,chr1:147993583:+,0.111383945,0.20588996,Decreased,yes
12254,chr22:50252901:-,0.017268768,0.0198964,Decreased,yes
12258,chr2:112335493:+,0.46790397,0.47861335,Decreased,yes
12261,chr7:578435:-,0.5068043,0.54786867,Decreased,yes
12262,chr19:37248739:+,0.609798,0.6372156,Decreased,yes
12264,chr1:247098034:-,0.28048244,0.517564,Increased,yes
12268,chr13:45284102:+,0.508016,0.5214569,Increased,yes
12269,chr9:129175555:-,0.81032914,0.8138791,Increased,yes
12273,chr1:23967462:-,0.08325516,0.21692035,Decreased,yes
12276,chr2:240565255:+,0.077012904,0.10188107,Increased,yes
12278,chr17:43211687:+,0.2763915,0.2893114,Decreased,yes
12280,chr20:20389883:-,0.4551505,0.50424415,Increased,yes
12282,chr9:137219360:+,0.057826295,0.08732548,Increased,yes
12284,chr2:208165416:-,0.09675138,0.5650509,Decreased,yes
12286,chr10:125791521:-,0.5155715,0.5189661,Decreased,yes
12287,chrX:129803293:-,0.08927384,0.3792374,Increased,yes
12290,chr5:61158606:-,0.566435,0.58659154,Increased,yes
12294,chr7:49921948:+,0.41364437,0.6850846,Increased,yes
12295,chr12:121777782:+,0.21707122,0.2241532,Decreased,yes
12298,chr17:11564061:+,0.47574925,0.6055629,Increased,yes
12299,chr1:9604948:+,0.30376312,0.31922948,Decreased,yes
12301,chr16:3579652:-,0.029194871,0.08707897,Increased,yes
12308,chr3:40468585:+,0.70229834,0.70722455,Increased,yes
12310,chr1:166069299:-,0.018046536,0.029935535,Increased,yes
12314,chr17:40136787:+,0.63675696,0.70422065,Increased,yes
12316,chr10:127135429:-,0.48699772,0.684408,Increased,yes
12322,chr4:3264100:+,0.3464374,0.38360754,Decreased,yes
12323,chr4:51993653:-,0.16839081,0.36164528,Increased,yes
12329,chr6:87263484:+,0.13902172,0.41973042,Decreased,yes
12331,chr16:11547725:-,0.13455403,0.1384913,Decreased,yes
12334,chr12:45908036:+,0.7810904,0.80196977,Increased,yes
12337,chr16:70577667:+,0.47062448,0.47723472,Increased,yes
12338,chr19:37390770:+,0.32790634,0.3549298,Decreased,yes
12341,chr1:92183641:+,0.3918703,0.6188866,Decreased,yes
12344,chr15:67529143:+,0.8154948,0.8618711,Increased,yes
12345,chr6:116272274:-,0.6810036,0.6942782,Increased,yes
12350,chr3:60208251:-,0.30238256,0.3086171,Increased,yes
12351,chr6:28366746:+,0.18127751,0.1932188,Increased,yes
12354,chr4:82924965:-,0.4618212,0.4941792,Decreased,yes
12356,chr1:15068150:+,0.7202244,0.8128738,Increased,yes
12359,chrX:51746216:+,0.3582015,0.38038108,Increased,yes
12363,chr13:30460895:-,0.091755204,0.7574817,Decreased,yes
12364,chr1:248100920:+,0.43104094,0.5463568,Decreased,yes
12368,chr10:100274916:-,0.0841917,0.16163805,Decreased,yes
12370,chr4:166733587:-,0.63525504,0.670997,Decreased,yes
12371,chr8:144876949:-,0.3266808,0.44953054,Increased,yes
12376,chr10:123058289:+,0.37739465,0.5669979,Increased,yes
12379,chr2:11642783:+,0.6240725,0.63077384,Increased,yes
12381,chr19:52296045:+,0.8505899,0.87055874,Increased,yes
12385,chr3:9323719:-,0.5747732,0.61609185,Decreased,yes
12387,chr6:30725416:+,0.5933697,0.59794503,Increased,yes
12389,chr10:96995954:+,0.29779267,0.3042756,Decreased,yes
12392,chr22:40932814:+,0.80684173,0.86488795,Increased,yes
12394,chr7:64711021:+,0.5022427,0.71065986,Increased,yes
12395,chr7:44801633:+,0.5736681,0.6066848,Increased,yes
12398,chr19:52160323:-,0.5183002,0.5358074,Decreased,yes
12402,chr6:44809143:-,0.21496092,0.25490534,Increased,yes
12406,chr11:130233032:-,0.61574227,0.62210965,Decreased,yes
12409,chrX:71172097:+,0.004384076,0.02757177,Increased,yes
12411,chr1:207360501:+,0.6524766,0.7019646,Increased,yes
12413,chr3:131534718:-,0.6459953,0.6972416,Decreased,yes
12415,chr9:132244530:+,0.5522927,0.57621884,Increased,yes
12418,chr9:134159966:+,0.9135767,0.92324626,Increased,yes
12420,chr7:99018829:+,0.26470634,0.27485323,Increased,yes
12422,chrX:51490011:-,0.65522045,0.66920924,Increased,yes
12425,chr8:144773117:-,0.4158937,0.46771646,Decreased,yes
12427,chr20:50584760:+,0.801094,0.80725706,Increased,yes
12428,chr19:53412007:+,0.25125915,0.2624421,Increased,yes
12432,chr1:247149388:-,0.34485137,0.40463337,Decreased,yes
12434,chr9:135488294:+,0.022543715,0.077918366,Decreased,yes
12438,chr3:150466418:+,0.8432036,0.86080956,Increased,yes
12440,chr19:37411141:-,0.6860291,0.73345715,Decreased,yes
12443,chrX:101535986:+,0.4606692,0.63328964,Increased,yes
12445,chr1:37803588:-,0.28387916,0.2957246,Decreased,yes
12446,chr7:149431364:-,0.46084678,0.47066373,Increased,yes
12449,chr16:48361053:-,0.5032815,0.54621124,Decreased,yes
12450,chr2:152651717:-,0.5290583,0.5708537,Increased,yes
12458,chr1:117870158:-,0.044888172,0.13888298,Decreased,yes
12461,chrX:103616412:+,0.6028339,0.61740386,Increased,yes
12462,chr12:110369824:-,0.22742693,0.25715065,Increased,yes
12469,chr4:7762067:-,0.004944237,0.027224952,Decreased,yes
12471,chr17:29073520:-,0.3835087,0.39176944,Decreased,yes
12473,chr15:90922577:+,0.4189498,0.47089708,Increased,yes
12477,chr6:75919537:+,0.7339283,0.76023376,Increased,yes
12479,chr22:40586322:-,0.31369522,0.33737978,Decreased,yes
12480,chr18:55222338:-,0.37460917,0.3800376,Increased,yes
12483,chrX:54194751:-,0.27402243,0.28576675,Decreased,yes
12484,chr9:136840212:+,0.11642979,0.65793395,Decreased,yes
12486,chr19:12189248:+,0.4567663,0.5034661,Decreased,yes
12489,chr7:99534106:+,0.11947022,0.16146234,Decreased,yes
12491,chr11:119023819:+,0.401624,0.41695094,Increased,yes
12492,chr14:102500174:+,0.38972557,0.394742,Decreased,yes
12494,chr5:180843577:-,0.29150692,0.40815952,Increased,yes
12497,chr10:42589110:-,0.62401193,0.65230733,Increased,yes
12498,chr17:68257015:+,0.05624323,0.20359392,Decreased,yes
12503,chr19:21196050:+,0.78444546,0.79929775,Increased,yes
12506,chr17:31382114:+,0.18633567,0.2718972,Increased,yes
12509,chr7:65958545:+,0.47250682,0.6707536,Increased,yes
12511,chr19:57921882:-,0.41236147,0.43813303,Decreased,yes
12514,chr9:87708630:+,0.40244472,0.59807307,Increased,yes
12516,chr5:151272758:+,0.72426736,0.74319214,Increased,yes
12517,chr3:108043299:-,0.87016916,0.8762489,Increased,yes
12519,chr9:81583684:-,0.79356945,0.80846775,Decreased,yes
12522,chr14:30893883:-,0.39627945,0.7296117,Increased,yes
12525,chr6:34589734:-,0.25752768,0.2637542,Decreased,yes
12528,chr19:56555875:+,0.0812313,0.49154925,Increased,yes
12529,chr6:116735643:+,0.8488444,0.8984399,Increased,yes
12534,chr11:120489931:+,0.33606204,0.36505896,Increased,yes
12535,chr7:121348853:-,0.37297586,0.65041673,Increased,yes
12538,chr2:195737697:+,0.9487487,0.95034504,Decreased,yes
12539,chrX:135091213:-,0.05109221,0.14513524,Increased,yes
12543,chr16:21657470:+,0.5870955,0.60718626,Increased,yes
12545,chr19:21540669:+,0.49873868,0.5927573,Increased,yes
12548,chr19:56588908:+,0.20110893,0.2160018,Increased,yes
12549,chr19:21724041:-,0.08976859,0.11446166,Increased,yes
12554,chr7:149182790:+,0.05941998,0.09514832,Increased,yes
12555,chr19:37130310:+,0.3418938,0.5297804,Decreased,yes
12559,chr6:28278201:+,0.34965378,0.38016108,Increased,yes
12560,chr17:81918270:-,0.64604074,0.6617353,Decreased,yes
12563,chr22:25197439:+,0.2023281,0.23337474,Increased,yes
12565,chr6:160106881:+,0.62616295,0.63158166,Decreased,yes
12567,chr14:102056441:+,0.37184727,0.38011572,Increased,yes
12569,chr12:53479613:+,0.16401368,0.1791308,Decreased,yes
12572,chr2:196834340:-,0.76366585,0.80003893,Increased,yes
12575,chr19:20005666:-,0.21939884,0.3932757,Decreased,yes
12577,chr19:57469586:-,0.44820344,0.5247626,Increased,yes
12579,chr1:89594689:+,0.077202655,0.4767691,Decreased,yes
12583,chr16:30578362:-,0.8480023,0.8510007,Increased,yes
12585,chr17:67337916:-,0.53181344,0.6057178,Increased,yes
12589,chr20:32444298:-,0.5676795,0.5775446,Increased,yes
12592,chr5:132307141:+,0.848527,0.8754355,Increased,yes
12593,chr8:23422962:-,0.5418555,0.5685151,Increased,yes
12597,chr5:179862742:-,0.3161428,0.35059097,Decreased,yes
12599,chr1:26163961:+,0.33454618,0.37901005,Increased,yes
12600,chr8:30578318:-,0.25852054,0.26209873,Decreased,yes
12604,chr16:31761564:+,0.43188187,0.620699,Increased,yes
12607,chr1:15669040:+,0.91329426,0.9163015,Increased,yes
12608,chr10:29457346:-,0.42110354,0.5141631,Decreased,yes
12611,chr1:114395915:-,0.8457698,0.85416347,Decreased,yes
12614,chr14:22881579:+,0.17290398,0.19013518,Increased,yes
12615,chr19:11662085:+,0.27300283,0.29741496,Increased,yes
12618,chr7:99576449:+,0.23738058,0.29855305,Increased,yes
12619,chr7:149067775:-,0.07940594,0.09484581,Decreased,yes
12624,chr19:23651541:-,0.36206612,0.4731687,Decreased,yes
12628,chr5:132395610:+,0.4990323,0.530339,Increased,yes
12631,chr4:3243956:+,0.6922596,0.70153683,Increased,yes
12634,chr3:157511853:-,0.77778727,0.7965547,Increased,yes
12636,chr7:497261:-,0.25818017,0.7942991,Increased,yes
12639,chr1:246985656:-,0.33657673,0.37143463,Decreased,yes
12640,chr15:52307285:-,0.63348484,0.67098075,Increased,yes
12643,chr18:62044227:-,0.8146204,0.8325166,Increased,yes
12646,chr9:32542281:-,0.2098792,0.21460085,Decreased,yes
12648,chr11:13732344:+,0.6037017,0.63230026,Decreased,yes
12649,chr5:37106235:-,0.42368525,0.43668285,Increased,yes
12651,chr19:51989551:-,0.6212216,0.6319269,Decreased,yes
12654,chr1:151052660:-,0.11568037,0.1342963,Decreased,yes
12656,chr9:128633659:+,0.7130452,0.72853875,Increased,yes
12658,chr11:12529861:+,0.19576865,0.24546799,Increased,yes
12661,chr9:93679584:+,0.36930832,0.39829937,Decreased,yes
12663,chr10:71816549:-,0.1218474,0.13418606,Decreased,yes
12665,chr2:216502463:+,0.104926765,0.14003874,Decreased,yes
12668,chr10:119831200:-,0.46311808,0.48460832,Increased,yes
12670,chr16:1781701:+,0.009623886,0.014841581,Increased,yes
12672,chrX:47925625:+,0.83196265,0.83931404,Increased,yes
12674,chr19:40069152:-,0.6142263,0.6201905,Increased,yes
12676,chr11:126262645:+,0.08168448,0.113463216,Increased,yes
12679,chr9:97376932:+,0.35315567,0.36113748,Decreased,yes
12682,chr20:49892241:+,0.31918713,0.32544222,Increased,yes
12683,chr19:34742867:+,0.4583858,0.773013,Decreased,yes
12688,chr1:111726507:-,0.15556027,0.16115695,Decreased,yes
12690,chr19:12267383:-,0.42594537,0.42867377,Increased,yes
12694,chr5:65666235:-,0.19929725,0.25721684,Decreased,yes
